guid,part7,year,make,raw_model,ebay_model,mapping_flag,title
53192,7944131,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),16-20 OEM BMW G30 G12 F90 M5 X3 G01 Front or Rear Surround View Camera
53301,6871006,2018,BMW,X3,X3,exact,rear right control arm set (5)
53301,6871006,2019,BMW,X3,X3,exact,rear right control arm set (5)
53301,6871006,2020,BMW,X3,X3,exact,rear right control arm set (5)
53301,6871006,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),rear right control arm set (5)
53241,6866337,2017,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Left Drive Side Hub Knuckle Bearing Carrier
53241,6866337,2018,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Left Drive Side Hub Knuckle Bearing Carrier
53241,6866337,2018,BMW,M550i,M550i xDrive,manual,17-23 OEM BMW G30 530 540 M5550 REAR Left Drive Side Hub Knuckle Bearing Carrier
53241,6866337,2019,BMW,M550i,M550i xDrive,manual,17-23 OEM BMW G30 530 540 M5550 REAR Left Drive Side Hub Knuckle Bearing Carrier
53241,6866337,2021,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Left Drive Side Hub Knuckle Bearing Carrier
53302,7414287,2018,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 X4 REAR Left Driver Side SeatBelt Seat Belt Buckle
53302,7414287,2019,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 X4 REAR Left Driver Side SeatBelt Seat Belt Buckle
53302,7414287,2020,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 X4 REAR Left Driver Side SeatBelt Seat Belt Buckle
53302,7414287,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),OEM BMW G01 G02 F97 F98 X3 X4 REAR Left Driver Side SeatBelt Seat Belt Buckle
53303,7414288,2018,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 REAR Right Passenger Side SeatBelt Seat Belt Buckle
53303,7414288,2019,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 REAR Right Passenger Side SeatBelt Seat Belt Buckle
53303,7414288,2020,BMW,X3,X3,exact,OEM BMW G01 G02 F97 F98 X3 REAR Right Passenger Side SeatBelt Seat Belt Buckle
53303,7414288,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),OEM BMW G01 G02 F97 F98 X3 REAR Right Passenger Side SeatBelt Seat Belt Buckle
53193,6993047,2018,BMW,M550i,M550i xDrive,manual,OEM BMW F90 G12 G30 Door Lock Emergency Hazard Warning Flasher Control Switch
53193,6993047,2019,BMW,M550i,M550i xDrive,manual,OEM BMW F90 G12 G30 Door Lock Emergency Hazard Warning Flasher Control Switch
53193,6993047,2021,BMW,540i,540i,exact,OEM BMW F90 G12 G30 Door Lock Emergency Hazard Warning Flasher Control Switch
53242,6866338,2017,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Right Passenger Hub Knuckle Bearing Carrier
53242,6866338,2018,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Right Passenger Hub Knuckle Bearing Carrier
53242,6866338,2018,BMW,M550i,M550i xDrive,manual,17-23 OEM BMW G30 530 540 M5550 REAR Right Passenger Hub Knuckle Bearing Carrier
53242,6866338,2019,BMW,M550i,M550i xDrive,manual,17-23 OEM BMW G30 530 540 M5550 REAR Right Passenger Hub Knuckle Bearing Carrier
53242,6866338,2021,BMW,540i,540i,exact,17-23 OEM BMW G30 530 540 M5550 REAR Right Passenger Hub Knuckle Bearing Carrier
53243,6884385,2017,BMW,540i,540i,exact,OEM BMW G30 530 540 M550 AWD Front Left Driver Hub Spindle Knuckle Wheel Bearing
53243,6884385,2018,BMW,540i,540i,exact,OEM BMW G30 530 540 M550 AWD Front Left Driver Hub Spindle Knuckle Wheel Bearing
53243,6884385,2018,BMW,M550i,M550i xDrive,manual,OEM BMW G30 530 540 M550 AWD Front Left Driver Hub Spindle Knuckle Wheel Bearing
53195,9329585,2017,BMW,540i,540i,exact,OEM BMW F90 G30 G32 530 540 M550 M5 Right Passenger Side AC Air Vent Dash Grille
53195,9329585,2018,BMW,540i,540i,exact,OEM BMW F90 G30 G32 530 540 M550 M5 Right Passenger Side AC Air Vent Dash Grille
53195,9329585,2018,BMW,M550i,M550i xDrive,manual,OEM BMW F90 G30 G32 530 540 M550 M5 Right Passenger Side AC Air Vent Dash Grille
53195,9329585,2019,BMW,M550i,M550i xDrive,manual,OEM BMW F90 G30 G32 530 540 M550 M5 Right Passenger Side AC Air Vent Dash Grille
53244,6884386,2018,BMW,540i,540i,exact,OEM BMW G30 530 540 M550 AWD Front Right Passenger Hub Spindle Knuckle Bearing
53244,6884386,2018,BMW,M550i,M550i xDrive,manual,OEM BMW G30 530 540 M550 AWD Front Right Passenger Hub Spindle Knuckle Bearing
53244,6884386,2019,BMW,M550i,M550i xDrive,manual,OEM BMW G30 530 540 M550 AWD Front Right Passenger Hub Spindle Knuckle Bearing
53247,7357188,2016,BMW,740i,740i,exact,bracket
53308,6832729,2018,BMW,540i,540i,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2018,BMW,M550i,M550i xDrive,manual,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2018,BMW,X3,X3,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2019,BMW,M550i,M550i xDrive,manual,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2019,BMW,X3,X3,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2019,BMW,X5,X5,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2020,BMW,330i,330i,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2020,BMW,X5,X5,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2021,BMW,330i,330i,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2021,BMW,M340i,M340i,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2021,BMW,X5,X5,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53308,6832729,2022,BMW,M340i,M340i,exact,OEM BMW F90 F97 G01 G05 G20 G30 X3 Front Driver Main Master Power Window Switch
53245,7368480,2016,BMW,740i,740i,exact,bracket
53245,7368480,2017,BMW,740i,740i,exact,bracket
53245,7368480,2018,BMW,M550i,M550i xDrive,manual,bracket
53245,7368480,2019,BMW,M550i,M550i xDrive,manual,bracket
53309,7478448,2018,BMW,X3,X3,exact,"Light module for light carpet, right"
53309,7478448,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),"Light module for light carpet, right"
53309,7478448,2021,BMW,X3,X3,exact,"Light module for light carpet, right"
53197,9350065,2016,BMW,750i,750i,exact,19-24 OEM BMW G20 F90 G11 G12 M550 Rear Battery Terminal Positive Plus Cable
53246,8664656,2018,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX AWD Rear Right Passenger Side Output Half Shaft CV Axle
53246,8664656,2019,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX AWD Rear Right Passenger Side Output Half Shaft CV Axle
53310,7478447,2018,BMW,X3,X3,exact,"light module for light carpet, left"
53310,7478447,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),"light module for light carpet, left"
53310,7478447,2021,BMW,X3,X3,exact,"light module for light carpet, left"
53198,9391187,2016,BMW,740i,740i,exact,Positive Battery Cable
53198,9391187,2017,BMW,740i,740i,exact,Positive Battery Cable
53311,8074017,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),start stop button (red)
53199,8739634,2018,BMW,M550i,M550i xDrive,manual,PRE-LCI OEM BMW F90 G01 G12* G20 G30 X3 M5 Trunk Tailgate Decklid Control Module
53312,8076646,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),OEM BMW F97 F98 X3M X4M M Sport Comfort Operating Unit Center Console Switch
53314,8795111,2018,BMW,X3,X3,exact,18-21 OEM BMW G01 F97 X3 REAR Bumper Parking Sensors PDC Wiring Wire Harness
53314,8795111,2019,BMW,X3,X3,exact,18-21 OEM BMW G01 F97 X3 REAR Bumper Parking Sensors PDC Wiring Wire Harness
53314,8795111,2020,BMW,X3M,X3,M-suv->base(trim=M dropped),18-21 OEM BMW G01 F97 X3 REAR Bumper Parking Sensors PDC Wiring Wire Harness
53314,8795111,2021,BMW,X3,X3,exact,18-21 OEM BMW G01 F97 X3 REAR Bumper Parking Sensors PDC Wiring Wire Harness
53248,8664677,2018,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX Front Left Driver Side Output Half Shaft CV Axle
53315,7932682,2019,BMW,X3,X3,exact,SMART OPENER CONTROL UNIT W sensor wires
53315,7932682,2020,BMW,228i,228i,exact,SMART OPENER CONTROL UNIT W sensor wires
53315,7932682,2020,BMW,740i,740i,exact,SMART OPENER CONTROL UNIT W sensor wires
53315,7932682,2020,BMW,M340i,M340i,exact,SMART OPENER CONTROL UNIT W sensor wires
53249,8664655,2018,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX AWD Rear Left Driver Side Output Half Shaft CV Axle
53249,8664655,2019,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX AWD Rear Left Driver Side Output Half Shaft CV Axle
53250,8664678,2018,BMW,M550i,M550i xDrive,manual,18-20 OEM BMW G30 M550iX Front Right Passenger Side Output Half Shaft CV Axle
53318,6870200,2014,BMW,435i,435i,exact,OEM BMW F15 F48 G01 G05 G07 Left Right Suspension Headlight Height Level Sensor
53318,6870200,2016,BMW,X5M,X5,M-suv->base(trim=M dropped),OEM BMW F15 F48 G01 G05 G07 Left Right Suspension Headlight Height Level Sensor
53318,6870200,2016,BMW,X6,X6,exact,OEM BMW F15 F48 G01 G05 G07 Left Right Suspension Headlight Height Level Sensor
53318,6870200,2017,BMW,X5,X5,exact,OEM BMW F15 F48 G01 G05 G07 Left Right Suspension Headlight Height Level Sensor
53318,6870200,2017,BMW,X6,X6,exact,OEM BMW F15 F48 G01 G05 G07 Left Right Suspension Headlight Height Level Sensor
